,MXCXDMHR,LGY7TRUH,LUACTRUU,LF98TRUU,LP05TRUH,LP01TRUH,BCOMTR,MXEF,EMUSTRUU,BCIT5T,PUT,MXWD,LEGATRUU,RU30INTR,SPGSCITR,LBUSTRUU,JPEIGLBL,M1EF
2002-08-15,83.13,343.7418,1237.51,491.53,118.98,78.63,172.716,296.46,262.5245,148.076,540.22,202.22,246.719,1977.91,3411.583,1071.26,196.75,92.29
2002-08-16,83.22,343.1248,1230.55,491.53,118.94,78.61,172.244,298.2,263.7767,147.081,539.96,202.62,246.4485,1978.91,3414.255,1066.17,197.54,92.83
2002-08-19,84.84,343.2334,1234.6,492.1,118.92,78.66,172.253,298.59,266.2364,147.065,545.15,205.96,245.6039,2022.59,3431.78,1067.66,198.97,92.98
2002-08-20,83.9,344.096,1247.22,493.16,119.39,78.6,170.689,300.66,267.2159,147.979,542.59,203.54,246.2806,1996.0,3409.201,1074.05,200.01,93.63
2002-08-21,84.76,343.5432,1247.44,496.41,119.02,78.58,171.947,302.34,269.5958,147.811,545.69,205.96,246.68,2023.5,3447.922,1073.89,201.65,94.15
2002-08-22,86.02,342.8117,1245.23,498.56,118.87,78.78,173.493,303.03,268.8137,147.337,548.54,208.43,245.1171,2050.03,3452.942,1070.91,200.61,94.37
2002-08-23,84.61,343.5062,1249.86,498.92,119.21,79.34,173.141,301.54,269.7121,147.595,544.35,204.98,245.6588,2003.37,3439.699,1073.88,202.37,93.9
2002-08-26,84.91,343.8491,1251.25,500.01,119.21,79.34,174.896,300.98,269.9818,147.687,546.29,205.75,245.8109,2020.6,3485.864,1075.04,203.1,93.73
2002-08-27,84.5,343.9834,1248.19,500.28,119.38,79.59,174.114,301.28,272.5542,147.401,543.69,205.41,246.7889,1989.82,3464.935,1072.37,203.84,93.83
2002-08-28,82.61,344.817,1252.28,500.61,119.88,79.67,172.822,297.98,273.3112,147.557,538.66,200.87,247.4121,1954.28,3426.377,1074.83,204.12,92.8
2002-08-29,82.02,345.7969,1255.11,504.58,120.07,79.66,172.585,296.45,273.2061,148.15,538.77,199.73,248.2233,1957.84,3441.202,1077.11,204.67,92.33
2002-08-30,82.16,345.9536,1257.87,509.56,120.11,80.48,173.472,298.89,274.6005,148.594,539.31,199.85,247.9547,1952.74,3455.835,1078.07,205.73,93.08
2002-09-02,81.68,346.8765,1257.87,509.56,120.5,80.46,173.472,298.57,274.6005,148.594,539.31,198.92,248.7262,1952.74,3455.835,1078.07,205.73,93.01
2002-09-03,78.59,347.8703,1265.84,509.86,120.83,80.6,171.244,293.72,273.9766,149.535,522.81,192.15,250.9302,1874.69,3367.591,1083.91,205.04,91.5
2002-09-04,79.25,347.8398,1267.16,509.84,120.95,80.63,173.454,291.34,274.3108,149.809,530.66,193.49,250.4886,1909.45,3425.952,1084.74,205.41,90.76
2002-09-05,78.51,348.2198,1269.66,509.95,121.18,80.65,175.859,289.56,274.1648,150.124,525.54,191.6,250.5333,1878.52,3496.909,1086.41,205.71,90.21
2002-09-06,79.79,348.6915,1261.41,509.77,121.24,80.7,177.488,289.1,274.5323,149.767,532.82,194.39,249.4858,1912.09,3549.545,1081.13,205.72,90.07
2002-09-09,80.04,348.6161,1260.09,510.96,121.09,80.83,180.317,290.37,275.7958,149.579,537.48,194.85,249.0465,1929.55,3587.062,1080.71,206.64,90.48
2002-09-10,81.02,348.7536,1265.4,511.52,120.77,80.87,180.707,295.22,275.7939,149.891,541.24,196.69,248.2122,1941.9,3594.523,1083.08,206.32,91.99
2002-09-11,81.58,348.1195,1261.33,511.92,120.47,80.88,180.796,297.64,276.0526,149.496,541.38,197.73,247.2834,1941.62,3590.898,1080.84,206.39,92.76
2002-09-12,79.67,349.2968,1268.83,513.78,120.96,81.31,179.041,297.7,276.2501,149.801,532.1,193.35,248.5074,1894.71,3526.783,1085.04,207.03,92.79
2002-09-13,79.16,349.7752,1274.49,513.73,121.23,81.21,180.022,292.52,276.5207,150.234,534.5,192.18,248.9124,1901.63,3583.885,1088.08,206.88,91.17
2002-09-16,79.21,350.5438,1276.64,514.35,121.55,81.72,180.071,286.95,275.4979,150.437,535.54,191.6,248.7501,1902.33,3580.967,1089.49,205.94,89.49
2002-09-17,78.42,350.2424,1277.81,514.41,121.44,81.79,179.937,291.52,273.6822,150.385,526.1,189.41,247.8712,1865.03,3553.75,1090.03,204.7,90.93
2002-09-18,77.25,348.6517,1276.73,514.01,121.65,81.7,181.076,284.61,271.6876,150.641,523.54,187.2,248.739,1856.45,3594.155,1089.82,203.58,88.77
2002-09-19,75.62,350.0245,1280.33,513.46,121.87,81.56,180.538,282.23,270.4247,150.911,507.65,183.64,249.9289,1800.95,3585.657,1092.42,202.67,88.03
2002-09-20,75.6,348.578,1278.45,512.76,121.57,81.33,179.667,281.26,270.989,151.022,511.02,183.25,248.7114,1804.66,3580.033,1091.59,202.71,87.74
2002-09-23,74.25,349.32,1280.08,511.46,121.77,81.41,180.559,274.73,268.8957,151.659,509.05,179.9,249.179,1779.69,3629.273,1093.79,200.99,85.7
2002-09-24,73.09,349.9373,1277.83,509.67,121.75,81.41,180.076,272.25,268.9038,152.14,504.99,177.01,248.9694,1750.65,3622.83,1093.45,200.97,84.94
2002-09-25,74.23,350.0699,1272.92,509.46,121.51,81.4,178.925,269.67,269.9527,151.558,512.34,179.78,248.6743,1794.15,3599.097,1090.01,202.19,84.13
2002-09-26,76.02,349.4569,1274.06,509.61,121.27,79.95,179.626,272.24,269.3845,151.291,517.85,184.02,248.3842,1826.0,3602.759,1090.2,201.72,84.93
2002-09-27,74.83,349.8442,1278.38,504.85,121.27,80.01,180.271,270.7,266.5083,151.724,510.41,180.96,248.4515,1769.82,3619.721,1092.83,199.47,84.45
2002-09-30,73.08,351.5555,1281.86,502.87,121.78,78.83,180.005,266.11,266.6508,152.305,506.15,177.63,250.6946,1747.56,3613.648,1095.53,200.03,83.04
2002-10-01,74.88,351.3162,1276.37,502.7,121.57,78.9,180.492,269.0,269.0955,151.754,518.22,181.74,249.7075,1811.3,3639.062,1092.59,201.64,83.95
2002-10-02,74.41,350.5994,1278.17,502.59,121.21,78.87,180.744,269.59,270.493,151.658,512.0,180.49,249.3449,1768.7,3627.762,1093.28,203.19,84.13
2002-10-03,73.58,350.5973,1277.66,501.73,121.13,78.93,176.49,268.71,272.0162,151.785,509.38,178.62,249.6405,1748.54,3537.823,1093.35,204.25,83.87
2002-10-04,72.29,350.8378,1275.5,500.96,121.16,78.96,175.98,269.62,273.6289,152.003,503.06,175.26,249.1931,1707.8,3525.096,1092.82,205.07,84.15
2002-10-07,70.95,351.3047,1273.07,500.36,121.38,78.8,176.484,262.68,272.9523,152.153,496.37,171.85,249.0328,1673.63,3532.831,1093.7,204.48,82.01
2002-10-08,71.33,351.5299,1264.72,498.67,121.24,78.82,177.245,263.04,272.356,152.167,503.28,172.44,248.5259,1699.32,3544.628,1091.8,204.23,82.12
2002-10-09,69.97,351.8813,1264.78,498.16,120.98,78.71,176.908,259.36,270.227,151.755,492.53,169.48,249.5208,1651.89,3537.632,1093.63,202.33,80.98
2002-10-10,71.61,351.3181,1258.67,497.34,120.48,78.64,175.344,254.79,270.1746,151.117,507.4,173.47,248.961,1709.96,3497.685,1091.09,201.66,79.55
2002-10-11,74.29,350.5817,1255.75,491.54,120.2,78.71,177.398,255.98,270.6612,150.352,520.37,179.94,248.2846,1774.33,3544.591,1087.57,202.52,79.92
2002-10-14,74.45,350.243,1255.75,491.54,119.92,78.78,179.452,258.4,270.6612,150.352,523.5,180.33,248.2454,1787.84,3596.256,1087.57,202.52,80.7
2002-10-15,78.0,348.9485,1246.01,491.08,119.4,77.45,181.363,265.25,270.4999,149.147,528.2,188.69,246.6425,1870.65,3608.343,1081.21,202.01,82.84
2002-10-16,76.66,348.442,1242.59,490.42,119.13,77.57,180.945,267.57,270.803,148.686,527.37,185.5,246.4621,1824.58,3598.328,1079.71,202.4,83.56
2002-10-17,78.34,348.4116,1238.23,490.49,119.33,77.76,181.937,271.95,272.8648,147.905,528.82,189.25,245.3421,1869.39,3613.614,1076.52,203.56,84.93
2002-10-18,78.66,348.0644,1238.29,491.02,119.31,77.73,180.744,276.85,274.6854,147.865,529.32,189.85,244.9905,1878.41,3604.286,1076.51,205.05,86.46
2002-10-21,79.37,348.1935,1235.18,491.71,119.43,77.93,178.784,276.1,275.1987,147.399,533.74,191.74,245.1836,1910.36,3511.093,1074.13,205.29,86.2
2002-10-22,78.51,347.4212,1235.91,491.14,119.16,78.0,177.834,274.08,275.4664,146.928,531.98,189.75,245.0932,1888.53,3483.327,1073.72,205.63,85.57
2002-10-23,78.24,348.2474,1236.95,491.2,119.55,78.12,178.885,280.03,276.5907,147.165,533.97,189.22,245.7193,1902.27,3498.43,1074.17,206.7,87.44
2002-10-24,78.05,348.1648,1242.6,492.37,119.37,78.17,179.056,279.91,277.5566,147.682,530.9,188.68,245.7458,1874.33,3501.186,1077.92,207.72,87.4
2002-10-25,78.75,348.75,1246.1,492.75,119.51,78.31,177.384,279.99,278.9645,147.993,536.37,190.62,246.5936,1907.09,3428.946,1080.56,208.56,87.43
2002-10-28,78.74,349.652,1250.24,494.87,119.9,78.46,177.614,283.57,278.6088,148.539,535.78,190.86,247.6513,1891.77,3446.39,1082.7,208.7,88.56
2002-10-29,77.28,350.8501,1259.46,495.32,120.24,78.53,176.775,280.27,278.8252,149.869,533.71,187.59,249.202,1874.61,3411.219,1088.46,208.12,87.53
2002-10-30,78.32,350.2579,1259.65,495.94,120.1,78.5,177.449,279.37,281.6812,149.794,536.43,189.92,248.725,1894.94,3419.625,1088.25,210.55,87.25
2002-10-31,78.39,351.5451,1264.65,498.48,120.45,81.0,178.148,283.16,283.4021,150.05,535.95,190.49,249.9807,1886.72,3443.137,1090.54,212.34,88.43
2002-11-01,78.94,351.0226,1261.67,498.99,120.23,81.07,177.769,282.09,284.239,149.78,540.29,192.07,250.167,1920.36,3438.367,1088.6,212.67,88.1
2002-11-04,80.25,350.7931,1263.81,500.4,120.28,81.41,176.365,287.65,284.3626,149.368,541.39,195.07,249.9044,1935.63,3406.838,1087.65,212.66,89.84
2002-11-05,80.8,350.408,1263.69,501.05,120.06,82.33,174.907,286.53,284.0146,149.424,542.51,196.82,250.3108,1948.48,3346.857,1087.2,212.25,89.49
2002-11-06,81.05,350.3135,1269.41,502.05,120.13,82.46,174.645,290.02,283.5135,149.861,543.75,197.2,250.1776,1968.01,3314.692,1089.78,211.32,90.58
2002-11-07,79.52,351.3473,1279.53,504.59,120.49,82.53,173.79,292.23,284.9252,150.939,542.28,194.26,252.2631,1923.26,3284.694,1095.45,213.42,91.27
2002-11-08,78.68,352.3361,1282.21,504.72,120.91,82.58,173.586,292.75,285.7395,151.081,542.27,192.71,253.7345,1905.08,3287.799,1096.96,214.37,91.43
2002-11-11,77.33,353.1726,1282.21,504.72,121.11,82.57,173.619,288.8,285.7395,151.081,539.31,189.36,254.0059,1865.11,3289.734,1096.96,214.37,90.2
2002-11-12,77.97,353.7397,1281.14,506.58,121.26,82.51,173.069,287.15,285.4386,151.172,542.24,190.83,253.9701,1880.91,3280.575,1096.81,213.71,89.69
2002-11-13,77.71,353.669,1282.04,506.76,121.17,82.52,171.603,286.43,285.3232,151.247,543.45,190.0,253.7422,1880.12,3229.671,1097.67,213.49,89.49
2002-11-14,79.13,352.033,1277.21,509.13,121.04,82.54,171.866,287.24,286.4382,150.126,546.82,193.2,252.453,1926.59,3241.799,1092.87,214.21,89.77
2002-11-15,79.81,351.9929,1282.62,512.1,121.2,84.66,173.448,292.44,287.8807,149.623,549.66,194.86,252.6458,1938.5,3271.923,1093.3,215.33,91.4
2002-11-18,79.46,351.8897,1287.14,514.33,121.24,85.15,176.517,293.63,289.7356,149.818,547.82,194.04,252.7533,1919.39,3362.617,1095.22,216.75,91.78
2002-11-19,79.09,352.6776,1289.19,515.02,121.38,85.16,176.686,291.48,291.0539,149.996,547.84,193.29,253.1736,1910.7,3357.256,1096.56,217.88,91.1
2002-11-20,80.06,352.6393,1283.47,515.39,121.53,85.18,178.277,291.42,291.6187,149.49,552.92,195.0,251.8234,1948.04,3397.265,1093.02,218.43,91.1
2002-11-21,81.91,351.0035,1282.63,517.97,121.14,85.46,178.848,295.52,291.9696,148.823,556.61,199.46,250.9179,1991.07,3419.099,1091.07,218.75,92.38
2002-11-22,81.86,351.2022,1280.65,518.29,121.18,85.7,179.482,297.33,291.9499,148.753,556.81,199.34,250.7756,1986.35,3449.061,1089.78,218.55,92.95
2002-11-25,81.99,351.3438,1281.18,518.97,121.14,85.72,177.829,299.42,291.3382,148.725,557.31,199.26,250.3024,1993.8,3405.937,1089.8,217.94,93.6
2002-11-26,80.48,352.5625,1287.67,519.13,121.43,85.94,177.391,297.28,291.2595,149.341,554.07,195.65,251.275,1952.88,3407.57,1093.73,217.43,92.93
2002-11-27,82.36,351.3401,1278.97,528.24,121.12,85.93,178.653,298.34,292.0122,148.406,557.03,199.83,250.01,2007.26,3439.957,1087.85,217.54,93.26
2002-11-28,82.74,351.4211,1278.97,528.24,121.17,87.71,178.653,299.99,292.0122,148.406,557.03,201.02,250.3639,2007.26,3439.957,1087.85,217.54,93.78
2002-11-29,82.57,351.9458,1284.43,529.36,121.48,87.77,178.653,302.36,293.4862,148.625,557.14,200.6,250.6347,2000.88,3435.663,1090.25,218.36,94.52
2002-12-02,82.55,351.5149,1286.1,530.01,121.39,87.68,180.448,304.42,295.9302,148.618,557.92,200.26,249.7592,1998.34,3476.981,1090.45,220.13,95.17
2002-12-03,81.31,351.7453,1285.46,530.59,121.65,87.7,179.007,304.86,295.238,148.589,556.07,197.55,250.1918,1967.83,3461.03,1090.36,219.48,95.31
2002-12-04,80.81,352.1888,1287.91,530.72,121.69,87.7,178.496,300.28,294.779,149.023,555.77,196.43,250.6168,1960.66,3421.921,1092.69,219.26,93.88
2002-12-05,79.96,352.5786,1291.13,530.95,121.92,87.78,179.672,300.2,293.2186,149.352,553.61,194.3,250.83,1939.34,3460.76,1094.88,218.24,93.85
2002-12-06,80.13,353.0401,1291.53,530.88,122.13,87.84,178.818,299.28,294.375,149.597,555.59,195.19,252.2184,1951.32,3432.361,1096.2,219.01,93.57
2002-12-09,78.57,353.6531,1294.45,531.14,122.36,87.93,178.688,299.93,295.527,149.768,551.63,191.51,252.7346,1908.1,3446.579,1098.11,219.97,93.78
2002-12-10,79.26,353.876,1294.5,531.29,122.39,88.29,181.482,297.61,295.7137,149.771,555.95,193.18,252.8861,1934.92,3509.711,1098.42,219.77,93.05
2002-12-11,79.44,354.3125,1298.84,531.21,122.51,87.8,181.44,297.04,296.8914,150.18,557.36,193.69,253.3484,1936.9,3502.048,1101.13,221.0,92.88
2002-12-12,79.05,354.7231,1299.96,531.16,122.71,87.82,184.294,298.99,297.5382,150.288,557.32,193.05,254.1314,1931.39,3574.078,1101.17,221.6,93.49
2002-12-13,77.99,354.6985,1300.38,531.6,122.77,88.42,185.635,298.58,297.9288,150.113,554.43,191.22,255.5552,1905.53,3627.666,1099.9,221.75,93.36
2002-12-16,79.55,354.7286,1297.34,532.29,122.74,88.5,187.978,297.39,298.5832,149.85,560.87,194.83,254.9894,1948.51,3736.046,1097.94,222.27,92.99
2002-12-17,78.9,354.8453,1300.02,532.97,122.88,88.64,187.314,299.8,298.6496,150.242,560.26,193.85,256.2261,1932.95,3719.99,1099.16,221.91,93.76
2002-12-18,77.71,355.8338,1304.86,533.2,123.19,88.7,188.496,299.44,299.6355,150.627,558.6,190.84,256.4353,1907.15,3756.271,1102.17,223.02,93.65
2002-12-19,77.35,356.1925,1310.73,533.55,123.19,88.82,188.161,300.03,300.847,151.674,558.27,190.0,256.9329,1893.93,3737.177,1105.95,223.81,93.85
2002-12-20,78.14,356.1573,1311.29,533.68,123.2,88.88,188.912,301.89,301.3431,151.811,563.82,191.98,257.0357,1918.21,3741.777,1106.02,224.22,94.43
2002-12-23,78.34,356.3171,1310.53,533.84,123.32,89.19,191.436,299.24,301.5942,151.735,565.71,192.4,257.0252,1922.99,3836.513,1105.63,224.36,93.6
2002-12-24,78.11,356.6134,1313.43,534.03,123.32,89.22,191.873,297.13,301.6488,151.997,564.85,192.04,257.775,1912.75,3854.719,1107.52,224.6,92.94
2002-12-25,78.09,356.7315,1313.43,534.03,123.32,89.22,191.873,296.8,301.6488,151.997,564.85,192.49,257.7937,1912.75,3854.719,1107.52,224.6,92.83
2002-12-26,78.06,356.6484,1314.51,534.66,123.32,89.22,191.237,297.39,301.5537,152.01,564.07,192.04,257.8064,1908.34,3853.132,1108.38,224.44,93.03
2002-12-27,76.71,358.1141,1322.09,534.84,123.8,89.28,191.43,295.99,301.7282,152.492,559.56,189.02,259.4158,1879.23,3864.67,1112.24,224.67,92.59
2002-12-30,77.0,358.3981,1324.93,536.8,123.81,89.34,187.532,291.95,301.7891,152.788,561.92,190.15,260.5672,1885.73,3753.866,1113.69,224.46,91.33
2002-12-31,77.17,358.382,1323.64,536.76,123.87,89.31,187.401,292.09,301.808,152.839,563.31,190.8,260.7936,1887.76,3728.757,1112.77,225.07,91.37
2003-01-01,77.17,358.382,1323.64,536.76,123.87,89.31,187.401,292.2,301.808,152.839,563.31,190.8,260.7936,1887.76,3728.757,1112.77,225.07,91.41
2003-01-02,79.26,356.7311,1310.62,537.26,123.37,89.26,192.223,294.09,302.3592,151.286,571.47,195.28,258.59,1948.47,3819.382,1104.97,225.01,92.05
2003-01-03,79.47,356.5101,1311.32,537.72,123.28,89.31,194.995,299.98,303.4471,151.283,572.02,196.02,258.934,1946.89,3915.085,1105.33,225.86,93.89
2003-01-06,80.73,356.5414,1311.97,539.55,123.44,89.39,191.897,303.36,305.5835,151.017,574.69,199.69,259.5435,1990.37,3817.879,1105.12,227.24,94.98
2003-01-07,80.18,357.0379,1316.3,541.83,123.68,89.43,191.386,301.38,305.951,151.245,574.52,197.93,259.0458,1976.6,3763.965,1107.55,227.58,94.36
2003-01-08,79.12,357.8147,1319.62,544.63,123.95,90.05,192.177,302.09,305.7351,152.442,573.49,195.05,259.2533,1949.67,3744.571,1109.73,228.25,94.58
2003-01-09,80.11,357.3035,1308.07,546.52,123.89,91.3,194.88,301.4,304.9146,151.52,575.51,197.98,259.4164,1986.11,3847.606,1103.0,227.24,94.36
2003-01-10,80.25,357.2964,1308.54,547.33,124.04,91.77,192.147,302.86,305.9082,151.537,575.66,198.54,259.9398,1986.64,3797.258,1103.45,228.23,94.82
2003-01-13,80.26,357.1557,1313.96,548.48,123.95,92.16,192.87,307.11,307.383,151.953,575.85,198.69,260.2229,1984.18,3839.012,1105.39,228.97,96.16
2003-01-14,80.71,357.4391,1317.74,552.37,124.07,94.25,192.785,307.62,307.7011,152.529,576.26,200.09,261.4579,1995.49,3846.884,1107.36,228.93,96.32
2003-01-15,79.84,357.9544,1320.83,554.95,124.07,94.23,194.655,308.01,306.6325,152.829,576.29,197.93,261.7044,1968.73,3907.266,1108.64,228.4,96.44
2003-01-16,79.6,358.1753,1319.62,555.09,124.05,94.24,196.325,305.99,306.9907,152.736,576.38,197.33,261.6261,1961.36,3947.456,1108.48,228.52,95.81
2003-01-17,78.44,359.4187,1323.27,555.12,124.52,94.32,196.183,301.96,306.3033,153.52,575.66,194.88,262.9171,1934.02,3946.451,1110.47,228.1,94.55
2003-01-20,78.11,359.8491,1323.27,555.12,124.64,94.31,196.183,300.88,306.3033,153.52,575.66,193.93,262.9959,1934.02,3946.451,1110.47,228.1,94.21
2003-01-21,77.27,360.1919,1324.56,555.19,124.67,94.33,196.566,298.36,304.6437,153.664,570.89,191.81,263.0993,1904.75,3951.469,1111.83,226.88,93.42
2003-01-22,76.37,360.7106,1326.91,555.35,124.73,94.35,197.692,296.08,304.3497,154.308,567.23,189.69,263.6715,1886.57,3957.147,1113.86,226.47,92.71
2003-01-23,76.75,360.8562,1325.39,555.73,124.82,94.39,196.772,297.76,305.5907,154.207,571.36,191.1,264.3928,1905.01,3913.992,1112.72,226.73,93.23
2003-01-24,75.21,361.7614,1329.08,555.8,125.17,94.53,199.019,293.9,303.9256,154.935,559.36,187.55,265.2778,1851.83,3987.083,1114.56,226.1,92.03
2003-01-27,73.62,362.0333,1325.76,555.3,125.23,94.5,196.449,288.79,304.5396,154.787,551.58,183.54,264.9095,1821.43,3915.83,1112.6,226.06,90.43
2003-01-28,74.08,361.7505,1325.07,555.19,125.07,94.37,197.783,290.18,305.232,154.521,558.26,184.78,264.9683,1844.84,3956.95,1112.25,227.0,90.87
2003-01-29,74.27,361.7382,1322.21,555.27,125.09,94.33,200.497,289.05,306.2721,154.177,562.29,185.58,265.3534,1857.19,4055.188,1110.55,227.66,90.51
2003-01-30,73.79,361.5236,1325.51,555.36,124.82,94.37,201.896,289.85,306.3514,154.372,552.34,184.22,264.0856,1817.11,4075.058,1112.49,228.02,90.79
2003-01-31,74.36,361.3336,1329.21,554.63,124.96,94.01,201.826,290.44,307.3206,154.544,558.41,185.03,263.7244,1841.57,4064.017,1113.72,228.78,90.97
2003-02-03,75.08,361.1868,1329.61,555.09,124.95,94.18,201.671,291.89,308.0954,154.316,561.57,186.71,263.4208,1848.81,4032.363,1113.73,229.24,91.43
2003-02-04,73.88,361.6817,1333.38,555.46,125.31,94.2,202.916,291.57,307.4742,155.401,554.97,184.38,265.2004,1824.85,4096.407,1116.11,228.73,91.34
2003-02-05,74.01,361.3547,1328.93,555.23,125.31,94.2,202.858,291.48,307.7712,155.252,552.16,184.55,264.6245,1815.61,4126.295,1113.57,228.94,91.31
2003-02-06,73.22,361.5692,1333.84,554.68,125.35,94.4,203.528,287.81,307.8829,155.661,549.87,182.54,264.8926,1804.44,4162.001,1116.17,229.18,90.16
2003-02-07,72.62,362.244,1336.19,554.72,125.55,94.75,205.986,284.59,308.2746,155.957,544.36,180.86,264.9426,1785.6,4267.747,1117.46,229.58,89.15
2003-02-10,72.79,362.2553,1332.81,554.72,125.52,94.29,205.189,282.16,309.0879,155.947,549.33,180.93,264.0139,1798.97,4207.072,1115.68,229.91,88.4
2003-02-11,72.96,362.2629,1334.04,554.98,125.57,94.29,206.666,282.63,309.164,156.1,544.9,180.94,263.5905,1785.13,4266.955,1116.36,230.38,88.72
2003-02-12,72.2,362.8253,1336.99,554.41,125.92,94.27,204.19,283.76,309.2557,156.344,538.4,179.14,264.0512,1762.33,4228.495,1118.09,230.08,89.07
2003-02-13,71.94,363.3273,1340.16,553.77,126.05,94.13,204.141,279.39,309.047,156.709,537.96,178.95,265.3925,1758.78,4253.915,1120.43,229.83,87.7
2003-02-14,73.13,362.7702,1333.66,550.33,125.87,94.23,205.195,279.25,309.2469,156.45,549.63,181.68,264.6376,1792.66,4271.034,1117.23,230.11,87.67
2003-02-17,73.69,362.3375,1333.66,550.33,125.87,94.3,205.195,286.24,309.2469,156.45,549.63,182.76,264.1459,1792.66,4271.034,1117.23,230.11,89.9
2003-02-18,74.64,362.3363,1334.53,550.98,125.94,94.5,204.787,286.82,310.7702,156.301,560.45,185.08,264.3126,1828.19,4269.585,1117.79,230.95,90.07
2003-02-19,73.89,363.3899,1339.11,551.45,126.32,94.6,205.715,285.38,311.1644,156.943,556.65,183.44,265.4757,1815.35,4303.95,1120.61,231.61,89.63
2003-02-20,73.37,363.9368,1342.82,552.96,126.46,94.69,205.079,285.97,311.6999,158.007,550.81,182.51,266.5238,1800.2,4249.894,1122.4,232.4,89.83
2003-02-21,74.0,363.6695,1339.91,553.34,126.27,94.7,208.052,286.75,312.7284,157.755,556.69,184.02,266.0875,1824.06,4344.462,1120.57,232.8,90.08
2003-02-24,73.06,364.7195,1343.96,554.55,126.14,94.66,212.885,287.92,314.2242,158.546,552.39,181.65,266.6429,1791.53,4524.973,1122.78,233.86,90.46
2003-02-25,72.54,365.2913,1346.08,555.29,126.32,94.84,207.151,282.38,314.5004,158.958,554.4,180.25,266.8699,1804.6,4385.358,1124.16,234.15,88.72
2003-02-26,71.87,365.0923,1348.67,555.75,126.11,94.83,210.913,281.67,315.0963,158.907,551.22,178.78,267.3852,1782.54,4540.502,1125.62,234.77,88.5
2003-02-27,72.49,364.5784,1350.07,556.83,125.7,94.76,208.424,281.61,315.2194,159.056,555.6,180.04,266.5886,1803.49,4515.972,1126.32,235.21,88.51
2003-02-28,73.05,365.3232,1356.52,561.47,126.09,94.71,208.617,281.29,316.9073,159.777,557.68,181.51,267.135,1811.27,4556.683,1129.14,236.1,88.42
2003-03-03,72.93,365.8736,1359.23,562.11,126.4,95.05,207.627,284.66,317.1771,159.908,556.6,181.64,268.1604,1798.8,4434.802,1130.16,236.26,89.5
2003-03-04,71.86,366.3539,1359.58,562.83,126.41,94.91,208.241,281.54,317.2549,160.083,552.43,179.04,268.8064,1772.68,4479.178,1131.07,236.17,88.52
2003-03-05,71.91,366.5701,1360.9,563.19,126.37,94.89,207.364,278.24,318.7102,160.246,555.92,179.7,269.9818,1788.02,4455.421,1132.28,237.19,87.48
2003-03-06,71.3,366.6495,1358.35,563.45,126.45,94.89,208.47,276.21,321.0172,160.3,553.64,178.09,269.8615,1772.42,4468.485,1131.15,238.78,86.84
2003-03-07,71.06,367.3821,1359.77,563.72,126.65,94.93,211.186,274.43,321.0624,160.855,556.44,177.79,271.0317,1785.64,4552.407,1132.26,239.03,86.29
